instance_family,instance_type,region,os,price_per_hour,vcpu,ram_gb,ladder_rank
c5,c5.9xlarge,ca-west-1,Windows,3.33,36,72.0,5
c5,c5.9xlarge,eu-central-1,Linux,1.746,36,72.0,5
c5,c5.9xlarge,eu-central-1,RHEL,2.135,36,72.0,5
c5,c5.9xlarge,eu-central-1,SUSE,1.846,36,72.0,5
c5,c5.9xlarge,eu-central-1,Windows,3.402,36,72.0,5
c5,c5.9xlarge,eu-north-1,Linux,1.638,36,72.0,5
c5,c5.9xlarge,eu-north-1,RHEL,2.027,36,72.0,5
c5,c5.9xlarge,eu-north-1,SUSE,1.738,36,72.0,5
c5,c5.9xlarge,eu-north-1,Windows,3.294,36,72.0,5
c5,c5.9xlarge,eu-south-1,Linux,1.818,36,72.0,5
c5,c5.9xlarge,eu-south-1,RHEL,2.207,36,72.0,5
c5,c5.9xlarge,eu-south-1,SUSE,1.918,36,72.0,5
c5,c5.9xlarge,eu-south-1,Windows,3.474,36,72.0,5
c5,c5.9xlarge,eu-west-1,Linux,1.728,36,72.0,5
c5,c5.9xlarge,eu-west-1,RHEL,2.117,36,72.0,5
c5,c5.9xlarge,eu-west-1,SUSE,1.828,36,72.0,5
c5,c5.9xlarge,eu-west-1,Windows,3.384,36,72.0,5
c5,c5.9xlarge,eu-west-2,Linux,1.818,36,72.0,5
c5,c5.9xlarge,eu-west-2,RHEL,2.207,36,72.0,5
c5,c5.9xlarge,eu-west-2,SUSE,1.918,36,72.0,5
c5,c5.9xlarge,eu-west-2,Windows,3.474,36,72.0,5
c5,c5.9xlarge,eu-west-3,Linux,1.818,36,72.0,5
c5,c5.9xlarge,eu-west-3,RHEL,2.207,36,72.0,5
c5,c5.9xlarge,eu-west-3,SUSE,1.918,36,72.0,5
c5,c5.9xlarge,eu-west-3,Windows,3.474,36,72.0,5
c5,c5.9xlarge,il-central-1,Linux,1.814,36,72.0,5
c5,c5.9xlarge,il-central-1,RHEL,2.203,36,72.0,5
c5,c5.9xlarge,il-central-1,SUSE,1.939,36,72.0,5
c5,c5.9xlarge,il-central-1,Windows,3.47,36,72.0,5
c5,c5.9xlarge,me-central-1,Linux,1.901,36,72.0,5
c5,c5.9xlarge,me-central-1,RHEL,2.29,36,72.0,5
c5,c5.9xlarge,me-central-1,SUSE,2.026,36,72.0,5
c5,c5.9xlarge,me-central-1,Windows,3.557,36,72.0,5
c5,c5.9xlarge,me-south-1,Linux,1.901,36,72.0,5
c5,c5.9xlarge,me-south-1,RHEL,2.29,36,72.0,5
c5,c5.9xlarge,me-south-1,SUSE,2.001,36,72.0,5
c5,c5.9xlarge,me-south-1,Windows,3.557,36,72.0,5
c5,c5.9xlarge,sa-east-1,Linux,2.358,36,72.0,5
c5,c5.9xlarge,sa-east-1,RHEL,2.747,36,72.0,5
c5,c5.9xlarge,sa-east-1,SUSE,2.458,36,72.0,5
c5,c5.9xlarge,sa-east-1,Windows,4.014,36,72.0,5
c5,c5.9xlarge,us-east-1,Linux,1.53,36,72.0,5
c5,c5.9xlarge,us-east-1,RHEL,1.919,36,72.0,5
c5,c5.9xlarge,us-east-1,SUSE,1.63,36,72.0,5
c5,c5.9xlarge,us-east-1,Windows,3.186,36,72.0,5
c5,c5.9xlarge,us-east-2,Linux,1.53,36,72.0,5
c5,c5.9xlarge,us-east-2,RHEL,1.919,36,72.0,5
c5,c5.9xlarge,us-east-2,SUSE,1.63,36,72.0,5
c5,c5.9xlarge,us-east-2,Windows,3.186,36,72.0,5
c5,c5.9xlarge,us-west-1,Linux,1.908,36,72.0,5
c5,c5.9xlarge,us-west-1,RHEL,2.297,36,72.0,5
c5,c5.9xlarge,us-west-1,SUSE,2.008,36,72.0,5
c5,c5.9xlarge,us-west-1,Windows,3.564,36,72.0,5
c5,c5.9xlarge,us-west-2,Linux,1.53,36,72.0,5
c5,c5.9xlarge,us-west-2,RHEL,1.919,36,72.0,5
c5,c5.9xlarge,us-west-2,SUSE,1.63,36,72.0,5
c5,c5.9xlarge,us-west-2,Windows,3.186,36,72.0,5
c5,c5.12xlarge,af-south-1,Linux,2.736,48,96.0,6
c5,c5.12xlarge,af-south-1,RHEL,3.254,48,96.0,6
c5,c5.12xlarge,af-south-1,SUSE,2.836,48,96.0,6
c5,c5.12xlarge,af-south-1,Windows,4.944,48,96.0,6
c5,c5.12xlarge,ap-northeast-2,Linux,2.304,48,96.0,6
c5,c5.12xlarge,ap-northeast-2,RHEL,2.822,48,96.0,6
c5,c5.12xlarge,ap-northeast-2,SUSE,2.404,48,96.0,6
c5,c5.12xlarge,ap-northeast-2,Windows,4.512,48,96.0,6
c5,c5.12xlarge,ap-northeast-3,Linux,2.568,48,96.0,6
c5,c5.12xlarge,ap-northeast-3,RHEL,3.086,48,96.0,6
c5,c5.12xlarge,ap-northeast-3,SUSE,2.668,48,96.0,6
c5,c5.12xlarge,ap-northeast-3,Windows,4.776,48,96.0,6
c5,c5.12xlarge,ap-south-2,Linux,2.04,48,96.0,6
c5,c5.12xlarge,ap-south-2,RHEL,2.558,48,96.0,6
c5,c5.12xlarge,ap-south-2,SUSE,2.165,48,96.0,6
c5,c5.12xlarge,ap-south-2,Windows,4.248,48,96.0,6
c5,c5.12xlarge,ap-southeast-1,Linux,2.352,48,96.0,6
c5,c5.12xlarge,ap-southeast-1,RHEL,2.87,48,96.0,6
c5,c5.12xlarge,ap-southeast-1,SUSE,2.452,48,96.0,6
c5,c5.12xlarge,ap-southeast-1,Windows,4.56,48,96.0,6
c5,c5.12xlarge,ap-southeast-2,Linux,2.664,48,96.0,6
c5,c5.12xlarge,ap-southeast-2,RHEL,3.182,48,96.0,6
c5,c5.12xlarge,ap-southeast-2,SUSE,2.764,48,96.0,6
c5,c5.12xlarge,ap-southeast-2,Windows,4.872,48,96.0,6
c5,c5.12xlarge,ap-southeast-4,Linux,2.664,48,96.0,6
c5,c5.12xlarge,ap-southeast-4,RHEL,3.182,48,96.0,6
c5,c5.12xlarge,ap-southeast-4,SUSE,2.789,48,96.0,6
c5,c5.12xlarge,ap-southeast-4,Windows,4.872,48,96.0,6
c5,c5.12xlarge,ca-central-1,Linux,2.232,48,96.0,6
c5,c5.12xlarge,ca-central-1,RHEL,2.75,48,96.0,6
c5,c5.12xlarge,ca-central-1,SUSE,2.332,48,96.0,6
c5,c5.12xlarge,ca-central-1,Windows,4.44,48,96.0,6
c5,c5.12xlarge,ca-west-1,Linux,2.232,48,96.0,6
c5,c5.12xlarge,ca-west-1,RHEL,2.75,48,96.0,6
c5,c5.12xlarge,ca-west-1,SUSE,2.357,48,96.0,6
c5,c5.12xlarge,ca-west-1,Windows,4.44,48,96.0,6
c5,c5.12xlarge,eu-central-1,Linux,2.328,48,96.0,6
c5,c5.12xlarge,eu-central-1,RHEL,2.846,48,96.0,6
c5,c5.12xlarge,eu-central-1,SUSE,2.428,48,96.0,6
c5,c5.12xlarge,eu-central-1,Windows,4.536,48,96.0,6
c5,c5.12xlarge,eu-north-1,Linux,2.184,48,96.0,6
c5,c5.12xlarge,eu-north-1,RHEL,2.702,48,96.0,6
c5,c5.12xlarge,eu-north-1,SUSE,2.284,48,96.0,6
c5,c5.12xlarge,eu-north-1,Windows,4.392,48,96.0,6
c5,c5.12xlarge,eu-south-1,Linux,2.424,48,96.0,6
c5,c5.12xlarge,eu-south-1,RHEL,2.942,48,96.0,6
c5,c5.12xlarge,eu-south-1,SUSE,2.524,48,96.0,6
c5,c5.12xlarge,eu-south-1,Windows,4.632,48,96.0,6
c5,c5.12xlarge,eu-west-1,Linux,2.304,48,96.0,6
c5,c5.12xlarge,eu-west-1,RHEL,2.822,48,96.0,6
c5,c5.12xlarge,eu-west-1,SUSE,2.404,48,96.0,6
c5,c5.12xlarge,eu-west-1,Windows,4.512,48,96.0,6
c5,c5.12xlarge,eu-west-2,Linux,2.424,48,96.0,6
c5,c5.12xlarge,eu-west-2,RHEL,2.942,48,96.0,6
c5,c5.12xlarge,eu-west-2,SUSE,2.524,48,96.0,6
c5,c5.12xlarge,eu-west-2,Windows,4.632,48,96.0,6
c5,c5.12xlarge,eu-west-3,Linux,2.424,48,96.0,6
c5,c5.12xlarge,eu-west-3,RHEL,2.942,48,96.0,6
c5,c5.12xlarge,eu-west-3,SUSE,2.524,48,96.0,6
c5,c5.12xlarge,eu-west-3,Windows,4.632,48,96.0,6
c5,c5.12xlarge,il-central-1,Linux,2.419,48,96.0,6
c5,c5.12xlarge,il-central-1,RHEL,2.938,48,96.0,6
c5,c5.12xlarge,il-central-1,SUSE,2.544,48,96.0,6
c5,c5.12xlarge,il-central-1,Windows,4.627,48,96.0,6
c5,c5.12xlarge,me-central-1,Linux,2.534,48,96.0,6
c5,c5.12xlarge,me-central-1,RHEL,3.053,48,96.0,6
c5,c5.12xlarge,me-central-1,SUSE,2.659,48,96.0,6
c5,c5.12xlarge,me-central-1,Windows,4.742,48,96.0,6
c5,c5.12xlarge,me-south-1,Linux,2.534,48,96.0,6
c5,c5.12xlarge,me-south-1,RHEL,3.053,48,96.0,6
c5,c5.12xlarge,me-south-1,SUSE,2.634,48,96.0,6
c5,c5.12xlarge,me-south-1,Windows,4.742,48,96.0,6
c5,c5.12xlarge,sa-east-1,Linux,3.144,48,96.0,6
c5,c5.12xlarge,sa-east-1,RHEL,3.662,48,96.0,6
c5,c5.12xlarge,sa-east-1,SUSE,3.244,48,96.0,6
c5,c5.12xlarge,sa-east-1,Windows,5.352,48,96.0,6
c5,c5.12xlarge,us-east-1,Linux,2.04,48,96.0,6
c5,c5.12xlarge,us-east-1,RHEL,2.558,48,96.0,6
c5,c5.12xlarge,us-east-1,SUSE,2.14,48,96.0,6
c5,c5.12xlarge,us-east-1,Windows,4.248,48,96.0,6
c5,c5.12xlarge,us-east-2,Linux,2.04,48,96.0,6
c5,c5.12xlarge,us-east-2,RHEL,2.558,48,96.0,6
c5,c5.12xlarge,us-east-2,SUSE,2.14,48,96.0,6
c5,c5.12xlarge,us-east-2,Windows,4.248,48,96.0,6
c5,c5.12xlarge,us-west-1,Linux,2.544,48,96.0,6
c5,c5.12xlarge,us-west-1,RHEL,3.062,48,96.0,6
c5,c5.12xlarge,us-west-1,SUSE,2.644,48,96.0,6
c5,c5.12xlarge,us-west-1,Windows,4.752,48,96.0,6
c5,c5.12xlarge,us-west-2,Linux,2.04,48,96.0,6
c5,c5.12xlarge,us-west-2,RHEL,2.558,48,96.0,6
c5,c5.12xlarge,us-west-2,SUSE,2.14,48,96.0,6
c5,c5.12xlarge,us-west-2,Windows,4.248,48,96.0,6
c5,c5.18xlarge,af-south-1,Linux,4.104,72,144.0,7
c5,c5.18xlarge,af-south-1,RHEL,4.882,72,144.0,7
c5,c5.18xlarge,af-south-1,SUSE,4.204,72,144.0,7
c5,c5.18xlarge,af-south-1,Windows,7.416,72,144.0,7
c5,c5.18xlarge,ap-northeast-2,Linux,3.456,72,144.0,7
c5,c5.18xlarge,ap-northeast-2,RHEL,4.234,72,144.0,7
c5,c5.18xlarge,ap-northeast-2,SUSE,3.556,72,144.0,7
c5,c5.18xlarge,ap-northeast-2,Windows,6.768,72,144.0,7
c5,c5.18xlarge,ap-northeast-3,Linux,3.852,72,144.0,7
c5,c5.18xlarge,ap-northeast-3,RHEL,4.63,72,144.0,7
c5,c5.18xlarge,ap-northeast-3,SUSE,3.952,72,144.0,7
c5,c5.18xlarge,ap-northeast-3,Windows,7.164,72,144.0,7
c5,c5.18xlarge,ap-south-2,Linux,3.06,72,144.0,7
c5,c5.18xlarge,ap-south-2,RHEL,3.838,72,144.0,7
c5,c5.18xlarge,ap-south-2,SUSE,3.185,72,144.0,7
c5,c5.18xlarge,ap-south-2,Windows,6.372,72,144.0,7
c5,c5.18xlarge,ap-southeast-1,Linux,3.528,72,144.0,7
c5,c5.18xlarge,ap-southeast-1,RHEL,4.306,72,144.0,7
c5,c5.18xlarge,ap-southeast-1,SUSE,3.628,72,144.0,7
c5,c5.18xlarge,ap-southeast-1,Windows,6.84,72,144.0,7
c5,c5.18xlarge,ap-southeast-2,Linux,3.996,72,144.0,7
c5,c5.18xlarge,ap-southeast-2,RHEL,4.774,72,144.0,7
c5,c5.18xlarge,ap-southeast-2,SUSE,4.096,72,144.0,7
c5,c5.18xlarge,ap-southeast-2,Windows,7.308,72,144.0,7
c5,c5.18xlarge,ap-southeast-4,Linux,3.996,72,144.0,7
c5,c5.18xlarge,ap-southeast-4,RHEL,4.774,72,144.0,7
c5,c5.18xlarge,ap-southeast-4,SUSE,4.121,72,144.0,7
c5,c5.18xlarge,ap-southeast-4,Windows,7.308,72,144.0,7
c5,c5.18xlarge,ca-central-1,Linux,3.348,72,144.0,7
c5,c5.18xlarge,ca-central-1,RHEL,4.126,72,144.0,7
c5,c5.18xlarge,ca-central-1,SUSE,3.448,72,144.0,7
c5,c5.18xlarge,ca-central-1,Windows,6.66,72,144.0,7
c5,c5.18xlarge,ca-west-1,Linux,3.348,72,144.0,7
c5,c5.18xlarge,ca-west-1,RHEL,4.126,72,144.0,7
c5,c5.18xlarge,ca-west-1,SUSE,3.473,72,144.0,7
c5,c5.18xlarge,ca-west-1,Windows,6.66,72,144.0,7
c5,c5.18xlarge,eu-central-1,Linux,3.492,72,144.0,7
c5,c5.18xlarge,eu-central-1,RHEL,4.27,72,144.0,7
c5,c5.18xlarge,eu-central-1,SUSE,3.592,72,144.0,7
c5,c5.18xlarge,eu-central-1,Windows,6.804,72,144.0,7
c5,c5.18xlarge,eu-north-1,Linux,3.276,72,144.0,7
c5,c5.18xlarge,eu-north-1,RHEL,4.054,72,144.0,7
c5,c5.18xlarge,eu-north-1,SUSE,3.376,72,144.0,7
c5,c5.18xlarge,eu-north-1,Windows,6.588,72,144.0,7
c5,c5.18xlarge,eu-south-1,Linux,3.636,72,144.0,7
c5,c5.18xlarge,eu-south-1,RHEL,4.414,72,144.0,7
c5,c5.18xlarge,eu-south-1,SUSE,3.736,72,144.0,7
c5,c5.18xlarge,eu-south-1,Windows,6.948,72,144.0,7
c5,c5.18xlarge,eu-west-1,Linux,3.456,72,144.0,7
c5,c5.18xlarge,eu-west-1,RHEL,4.234,72,144.0,7
c5,c5.18xlarge,eu-west-1,SUSE,3.556,72,144.0,7
c5,c5.18xlarge,eu-west-1,Windows,6.768,72,144.0,7
c5,c5.18xlarge,eu-west-2,Linux,3.636,72,144.0,7
c5,c5.18xlarge,eu-west-2,RHEL,4.414,72,144.0,7
c5,c5.18xlarge,eu-west-2,SUSE,3.736,72,144.0,7
c5,c5.18xlarge,eu-west-2,Windows,6.948,72,144.0,7
c5,c5.18xlarge,eu-west-3,Linux,3.636,72,144.0,7
c5,c5.18xlarge,eu-west-3,RHEL,4.414,72,144.0,7
c5,c5.18xlarge,eu-west-3,SUSE,3.736,72,144.0,7
c5,c5.18xlarge,eu-west-3,Windows,6.948,72,144.0,7
c5,c5.18xlarge,il-central-1,Linux,3.629,72,144.0,7
c5,c5.18xlarge,il-central-1,RHEL,4.406,72,144.0,7
c5,c5.18xlarge,il-central-1,SUSE,3.754,72,144.0,7
c5,c5.18xlarge,il-central-1,Windows,6.941,72,144.0,7
c5,c5.18xlarge,me-central-1,Linux,3.802,72,144.0,7
c5,c5.18xlarge,me-central-1,RHEL,4.579,72,144.0,7
c5,c5.18xlarge,me-central-1,SUSE,3.927,72,144.0,7
c5,c5.18xlarge,me-central-1,Windows,7.114,72,144.0,7
c5,c5.18xlarge,me-south-1,Linux,3.802,72,144.0,7
c5,c5.18xlarge,me-south-1,RHEL,4.579,72,144.0,7
c5,c5.18xlarge,me-south-1,SUSE,3.902,72,144.0,7
c5,c5.18xlarge,me-south-1,Windows,7.114,72,144.0,7
c5,c5.18xlarge,sa-east-1,Linux,4.716,72,144.0,7
c5,c5.18xlarge,sa-east-1,RHEL,5.494,72,144.0,7
c5,c5.18xlarge,sa-east-1,SUSE,4.816,72,144.0,7
c5,c5.18xlarge,sa-east-1,Windows,8.028,72,144.0,7
c5,c5.18xlarge,us-east-1,Linux,3.06,72,144.0,7
c5,c5.18xlarge,us-east-1,RHEL,3.838,72,144.0,7
c5,c5.18xlarge,us-east-1,SUSE,3.16,72,144.0,7
c5,c5.18xlarge,us-east-1,Windows,6.372,72,144.0,7
c5,c5.18xlarge,us-east-2,Linux,3.06,72,144.0,7
c5,c5.18xlarge,us-east-2,RHEL,3.838,72,144.0,7
c5,c5.18xlarge,us-east-2,SUSE,3.16,72,144.0,7
c5,c5.18xlarge,us-east-2,Windows,6.372,72,144.0,7
c5,c5.18xlarge,us-west-1,Linux,3.816,72,144.0,7
c5,c5.18xlarge,us-west-1,RHEL,4.594,72,144.0,7
c5,c5.18xlarge,us-west-1,SUSE,3.916,72,144.0,7
c5,c5.18xlarge,us-west-1,Windows,7.128,72,144.0,7
c5,c5.18xlarge,us-west-2,Linux,3.06,72,144.0,7
c5,c5.18xlarge,us-west-2,RHEL,3.838,72,144.0,7
c5,c5.18xlarge,us-west-2,SUSE,3.16,72,144.0,7
c5,c5.18xlarge,us-west-2,Windows,6.372,72,144.0,7
c5,c5.24xlarge,af-south-1,Linux,5.472,96,192.0,8
c5,c5.24xlarge,af-south-1,RHEL,6.509,96,192.0,8
c5,c5.24xlarge,af-south-1,SUSE,5.572,96,192.0,8
c5,c5.24xlarge,af-south-1,Windows,9.888,96,192.0,8
c5,c5.24xlarge,ap-northeast-2,Linux,4.608,96,192.0,8
c5,c5.24xlarge,ap-northeast-2,RHEL,5.645,96,192.0,8
c5,c5.24xlarge,ap-northeast-2,SUSE,4.708,96,192.0,8
c5,c5.24xlarge,ap-northeast-2,Windows,9.024,96,192.0,8
c5,c5.24xlarge,ap-northeast-3,Linux,5.136,96,192.0,8
c5,c5.24xlarge,ap-northeast-3,RHEL,6.173,96,192.0,8
c5,c5.24xlarge,ap-northeast-3,SUSE,5.236,96,192.0,8
c5,c5.24xlarge,ap-northeast-3,Windows,9.552,96,192.0,8
c5,c5.24xlarge,ap-south-2,Linux,4.08,96,192.0,8
c5,c5.24xlarge,ap-south-2,RHEL,5.117,96,192.0,8
c5,c5.24xlarge,ap-south-2,SUSE,4.205,96,192.0,8
c5,c5.24xlarge,ap-south-2,Windows,8.496,96,192.0,8
c5,c5.24xlarge,ap-southeast-1,Linux,4.704,96,192.0,8
c5,c5.24xlarge,ap-southeast-1,RHEL,5.741,96,192.0,8
c5,c5.24xlarge,ap-southeast-1,SUSE,4.804,96,192.0,8
c5,c5.24xlarge,ap-southeast-1,Windows,9.12,96,192.0,8
c5,c5.24xlarge,ap-southeast-2,Linux,5.328,96,192.0,8
c5,c5.24xlarge,ap-southeast-2,RHEL,6.365,96,192.0,8
c5,c5.24xlarge,ap-southeast-2,SUSE,5.428,96,192.0,8
c5,c5.24xlarge,ap-southeast-2,Windows,9.744,96,192.0,8
c5,c5.24xlarge,ap-southeast-4,Linux,5.328,96,192.0,8
c5,c5.24xlarge,ap-southeast-4,RHEL,6.365,96,192.0,8
c5,c5.24xlarge,ap-southeast-4,SUSE,5.453,96,192.0,8
c5,c5.24xlarge,ap-southeast-4,Windows,9.744,96,192.0,8
c5,c5.24xlarge,ca-central-1,Linux,4.464,96,192.0,8
c5,c5.24xlarge,ca-central-1,RHEL,5.501,96,192.0,8
c5,c5.24xlarge,ca-central-1,SUSE,4.564,96,192.0,8
c5,c5.24xlarge,ca-central-1,Windows,8.88,96,192.0,8
c5,c5.24xlarge,ca-west-1,Linux,4.464,96,192.0,8
c5,c5.24xlarge,ca-west-1,RHEL,5.501,96,192.0,8
c5,c5.24xlarge,ca-west-1,SUSE,4.589,96,192.0,8
c5,c5.24xlarge,ca-west-1,Windows,8.88,96,192.0,8
c5,c5.24xlarge,eu-central-1,Linux,4.656,96,192.0,8
c5,c5.24xlarge,eu-central-1,RHEL,5.693,96,192.0,8
c5,c5.24xlarge,eu-central-1,SUSE,4.756,96,192.0,8
c5,c5.24xlarge,eu-central-1,Windows,9.072,96,192.0,8
c5,c5.24xlarge,eu-north-1,Linux,4.368,96,192.0,8
c5,c5.24xlarge,eu-north-1,RHEL,5.405,96,192.0,8
c5,c5.24xlarge,eu-north-1,SUSE,4.468,96,192.0,8
c5,c5.24xlarge,eu-north-1,Windows,8.784,96,192.0,8
c5,c5.24xlarge,eu-south-1,Linux,4.848,96,192.0,8
c5,c5.24xlarge,eu-south-1,RHEL,5.885,96,192.0,8
c5,c5.24xlarge,eu-south-1,SUSE,4.948,96,192.0,8
c5,c5.24xlarge,eu-south-1,Windows,9.264,96,192.0,8
c5,c5.24xlarge,eu-west-1,Linux,4.608,96,192.0,8
c5,c5.24xlarge,eu-west-1,RHEL,5.645,96,192.0,8
c5,c5.24xlarge,eu-west-1,SUSE,4.708,96,192.0,8
c5,c5.24xlarge,eu-west-1,Windows,9.024,96,192.0,8
c5,c5.24xlarge,eu-west-2,Linux,4.848,96,192.0,8
c5,c5.24xlarge,eu-west-2,RHEL,5.885,96,192.0,8
c5,c5.24xlarge,eu-west-2,SUSE,4.948,96,192.0,8
c5,c5.24xlarge,eu-west-2,Windows,9.264,96,192.0,8
c5,c5.24xlarge,eu-west-3,Linux,4.848,96,192.0,8
c5,c5.24xlarge,eu-west-3,RHEL,5.885,96,192.0,8
c5,c5.24xlarge,eu-west-3,SUSE,4.948,96,192.0,8
c5,c5.24xlarge,eu-west-3,Windows,9.264,96,192.0,8
c5,c5.24xlarge,il-central-1,Linux,4.838,96,192.0,8
c5,c5.24xlarge,il-central-1,RHEL,5.875,96,192.0,8
c5,c5.24xlarge,il-central-1,SUSE,4.963,96,192.0,8
c5,c5.24xlarge,il-central-1,Windows,9.254,96,192.0,8
c5,c5.24xlarge,me-central-1,Linux,5.069,96,192.0,8
c5,c5.24xlarge,me-central-1,RHEL,6.106,96,192.0,8
c5,c5.24xlarge,me-central-1,SUSE,5.194,96,192.0,8
c5,c5.24xlarge,me-central-1,Windows,9.485,96,192.0,8
c5,c5.24xlarge,me-south-1,Linux,5.069,96,192.0,8
c5,c5.24xlarge,me-south-1,RHEL,6.106,96,192.0,8
c5,c5.24xlarge,me-south-1,SUSE,5.169,96,192.0,8
c5,c5.24xlarge,me-south-1,Windows,9.485,96,192.0,8
c5,c5.24xlarge,sa-east-1,Linux,6.288,96,192.0,8
c5,c5.24xlarge,sa-east-1,RHEL,7.325,96,192.0,8
c5,c5.24xlarge,sa-east-1,SUSE,6.388,96,192.0,8
c5,c5.24xlarge,sa-east-1,Windows,10.704,96,192.0,8
c5,c5.24xlarge,us-east-1,Linux,4.08,96,192.0,8
c5,c5.24xlarge,us-east-1,RHEL,5.117,96,192.0,8
c5,c5.24xlarge,us-east-1,SUSE,4.18,96,192.0,8
c5,c5.24xlarge,us-east-1,Windows,8.496,96,192.0,8
c5,c5.24xlarge,us-east-2,Linux,4.08,96,192.0,8
c5,c5.24xlarge,us-east-2,RHEL,5.117,96,192.0,8
c5,c5.24xlarge,us-east-2,SUSE,4.18,96,192.0,8
c5,c5.24xlarge,us-east-2,Windows,8.496,96,192.0,8
c5,c5.24xlarge,us-west-1,Linux,5.088,96,192.0,8
c5,c5.24xlarge,us-west-1,RHEL,6.125,96,192.0,8
c5,c5.24xlarge,us-west-1,SUSE,5.188,96,192.0,8
c5,c5.24xlarge,us-west-1,Windows,9.504,96,192.0,8
c5,c5.24xlarge,us-west-2,Linux,4.08,96,192.0,8
c5,c5.24xlarge,us-west-2,RHEL,5.117,96,192.0,8
c5,c5.24xlarge,us-west-2,SUSE,4.18,96,192.0,8
c5,c5.24xlarge,us-west-2,Windows,8.496,96,192.0,8
c7a,c7a.medium,eu-central-1,Linux,0.05857,1,2.0,1
c7a,c7a.medium,eu-central-1,RHEL,0.07297,1,2.0,1
c7a,c7a.medium,eu-central-1,SUSE,0.11487,1,2.0,1
c7a,c7a.medium,eu-central-1,Windows,0.10457,1,2.0,1
c7a,c7a.medium,eu-north-1,Linux,0.05494,1,2.0,1
c7a,c7a.medium,eu-north-1,RHEL,0.06934,1,2.0,1
c7a,c7a.medium,eu-north-1,SUSE,0.11124,1,2.0,1
c7a,c7a.medium,eu-north-1,Windows,0.10094,1,2.0,1
c7a,c7a.medium,eu-west-1,Linux,0.05506,1,2.0,1
c7a,c7a.medium,eu-west-1,RHEL,0.06946,1,2.0,1
c7a,c7a.medium,eu-west-1,SUSE,0.11136,1,2.0,1
c7a,c7a.medium,eu-west-1,Windows,0.10106,1,2.0,1
c7a,c7a.medium,eu-west-2,Linux,0.06098,1,2.0,1
c7a,c7a.medium,eu-west-2,RHEL,0.07538,1,2.0,1
c7a,c7a.medium,eu-west-2,SUSE,0.11728,1,2.0,1
c7a,c7a.medium,eu-west-2,Windows,0.10698,1,2.0,1
c7a,c7a.medium,us-east-1,Linux,0.05132,1,2.0,1
c7a,c7a.medium,us-east-1,RHEL,0.06572,1,2.0,1
c7a,c7a.medium,us-east-1,SUSE,0.10762,1,2.0,1
c7a,c7a.medium,us-east-1,Windows,0.09732,1,2.0,1
c7a,c7a.medium,us-east-2,Linux,0.05132,1,2.0,1
c7a,c7a.medium,us-east-2,RHEL,0.06572,1,2.0,1
c7a,c7a.medium,us-east-2,SUSE,0.10762,1,2.0,1
c7a,c7a.medium,us-east-2,Windows,0.09732,1,2.0,1
c7a,c7a.medium,us-west-2,Linux,0.05132,1,2.0,1
c7a,c7a.medium,us-west-2,RHEL,0.06572,1,2.0,1
c7a,c7a.medium,us-west-2,SUSE,0.10762,1,2.0,1
c7a,c7a.medium,us-west-2,Windows,0.09732,1,2.0,1
c7a,c7a.large,eu-central-1,Linux,0.11713,2,4.0,2
c7a,c7a.large,eu-central-1,RHEL,0.14593,2,4.0,2
c7a,c7a.large,eu-central-1,SUSE,0.17343,2,4.0,2
c7a,c7a.large,eu-central-1,Windows,0.20913,2,4.0,2
c7a,c7a.large,eu-north-1,Linux,0.10988,2,4.0,2
c7a,c7a.large,eu-north-1,RHEL,0.13868,2,4.0,2
c7a,c7a.large,eu-north-1,SUSE,0.16618,2,4.0,2
c7a,c7a.large,eu-north-1,Windows,0.20188,2,4.0,2
c7a,c7a.large,eu-west-1,Linux,0.11012,2,4.0,2
c7a,c7a.large,eu-west-1,RHEL,0.13892,2,4.0,2
c7a,c7a.large,eu-west-1,SUSE,0.16642,2,4.0,2
c7a,c7a.large,eu-west-1,Windows,0.20212,2,4.0,2
c7a,c7a.large,eu-west-2,Linux,0.12196,2,4.0,2
c7a,c7a.large,eu-west-2,RHEL,0.15076,2,4.0,2
c7a,c7a.large,eu-west-2,SUSE,0.17826,2,4.0,2
c7a,c7a.large,eu-west-2,Windows,0.21396,2,4.0,2
c7a,c7a.large,us-east-1,Linux,0.10264,2,4.0,2
c7a,c7a.large,us-east-1,RHEL,0.13144,2,4.0,2
c7a,c7a.large,us-east-1,SUSE,0.15894,2,4.0,2
c7a,c7a.large,us-east-1,Windows,0.19464,2,4.0,2
c7a,c7a.large,us-east-2,Linux,0.10264,2,4.0,2
c7a,c7a.large,us-east-2,RHEL,0.13144,2,4.0,2
c7a,c7a.large,us-east-2,SUSE,0.15894,2,4.0,2
c7a,c7a.large,us-east-2,Windows,0.19464,2,4.0,2
c7a,c7a.large,us-west-2,Linux,0.10264,2,4.0,2
c7a,c7a.large,us-west-2,RHEL,0.13144,2,4.0,2
c7a,c7a.large,us-west-2,SUSE,0.15894,2,4.0,2
c7a,c7a.large,us-west-2,Windows,0.19464,2,4.0,2
c7a,c7a.xlarge,eu-central-1,Linux,0.23426,4,8.0,3
c7a,c7a.xlarge,eu-central-1,RHEL,0.29186,4,8.0,3
c7a,c7a.xlarge,eu-central-1,SUSE,0.29056,4,8.0,3
c7a,c7a.xlarge,eu-central-1,Windows,0.41826,4,8.0,3
c7a,c7a.xlarge,eu-north-1,Linux,0.21976,4,8.0,3
